order_id,product_id,add_to_cart_order,reordered
1974969,19711,34,1
1974969,23288,35,1
1974969,7628,36,1
1974969,15937,37,1
1974969,43352,38,1
1974969,33636,39,0
1974969,41165,40,0
1974969,40054,41,1
1974969,34358,42,0
1974969,24654,43,0
1976104,49235,1,1
1976104,329,2,1
1976104,33909,3,1
1976104,26634,4,1
1976104,15613,5,1
1976104,42445,6,1
1976104,32691,7,1
1976104,34208,8,1
1976104,41665,9,0
1976104,31343,10,0
1976104,4756,11,1
1976104,49131,12,0
1976104,5456,13,0
1976104,35552,14,0
1976104,36618,15,0
1976104,11941,16,0
1976220,2078,1,1
1976220,37437,2,1
1976220,13380,3,1
1976220,47526,4,1
1976220,29987,5,1
1976220,4473,6,1
1976220,43406,7,1
1976220,44632,8,1
1976220,30489,9,1
1976220,3464,10,1
1976220,33279,11,1
1976220,311,12,1
1978210,7980,1,0
1978210,16953,2,1
1978276,14306,1,1
1978276,47734,2,1
1978276,35628,3,1
1978276,45447,4,1
1978276,11896,5,1
1978276,14947,6,1
1978276,26209,7,0
1978276,3952,8,1
1978276,25890,9,1
1978276,5876,10,0
1978276,42701,11,0
1978276,20842,12,0
1978276,45633,13,0
1978276,48720,14,0
1978276,41220,15,0
1978276,7806,16,0
1978495,47167,1,1
1978495,4210,2,1
1978495,38200,3,1
1978495,44471,4,1
1978495,40396,5,1
1978495,47492,6,1
1978495,25890,7,1
1978495,18027,8,0
1978495,21903,9,0
1978755,41131,1,1
1978755,42263,2,0
1978755,22690,3,1
1978755,46660,4,1
1978755,28155,5,0
1978755,7898,6,1
1978924,30391,1,0
1978924,47209,2,0
1978924,15084,3,1
1979068,21137,1,1
1979068,13176,2,1
1979068,7948,3,1
1979068,12845,4,1
1979068,44422,5,1
1979068,47209,6,1
1979068,21903,7,1
1979068,22395,8,1
1979068,14702,9,1
1979068,12756,10,1
1979068,8277,11,1
1979068,17794,12,1
1979068,35696,13,1
1979068,27966,14,1
1979068,14371,15,1
1979214,41787,1,1
1979214,20061,2,0
1979214,22935,3,1
1979214,24184,4,1
1979214,11136,5,0
1979214,20520,6,0
1979214,47766,7,0
1979214,28842,8,0
1979214,25272,9,0
1979214,33540,10,0
1979214,7952,11,0
1979214,14084,12,0
1979214,4163,13,0
1979214,7559,14,1
1979214,39619,15,0
1979214,43908,16,1
1979214,5451,17,0
1979214,26956,18,0
1979214,7330,19,0
1979492,23115,1,1
1979492,38689,2,1
1979492,22035,3,0
1979492,10761,4,0
1979492,18362,5,0
1979492,11777,6,1
1980156,2748,1,1
1980156,45504,2,1
1980156,12392,3,1
1980262,26284,1,1
1980262,6873,2,0
1980262,21137,3,1
1980262,30406,4,1
1980262,22754,5,1
1980262,22849,6,0
1980262,8193,7,1
1980262,4210,8,1
1980262,24954,9,0
1980262,14897,10,0
1980262,46522,11,0
1980262,14992,12,1
1980262,38365,13,0
1980262,47766,14,0
1980262,27966,15,0
1980262,39275,16,0
1980262,30391,17,1
1980262,16479,18,0
1980262,20114,19,0
1980262,46654,20,1
1980262,5077,21,0
1980262,24184,22,0
1980262,15290,23,0
1980262,5618,24,0
1980262,22825,25,0
1980262,46676,26,1
1980262,37646,27,1
1980323,36093,1,0
1980323,47136,2,0
1980323,17600,3,1
1980323,24852,4,1
1980417,196,1,1
1980417,44088,2,0
1980767,7485,1,1
1980767,37335,2,0
1980767,39349,3,0
1980767,311,4,1
1980767,15290,5,1
1980767,45200,6,0
1980767,31766,7,1
1980767,9387,8,1
1980767,19057,9,0
1980767,27690,10,1
1980767,26790,11,1
1980767,37508,12,1
1980885,43122,1,1
1980885,38777,2,1
1980885,13176,3,1
1980885,47209,4,1
1980885,4920,5,1
1980885,41950,6,1
1980888,25252,1,0
1980888,28156,2,0
1980888,48925,3,0
1980888,48781,4,0
1980888,15011,5,0
1980888,32227,6,0
1980888,42265,7,0
1980888,25195,8,0
1980888,25718,9,0
1980888,25305,10,0
1980888,17668,11,0
1980946,12980,1,1
1980946,10246,2,0
1980946,24830,3,0
1980946,25890,4,0
1980946,47734,5,0
1980946,30305,6,0
1981228,23634,1,1
1981228,17149,2,1
1981228,13176,3,1
1981228,432,4,0
1981228,26452,5,1
1981228,21137,6,0
1981228,20845,7,1
1981228,405,8,1
1981228,13497,9,1
1981228,43337,10,0
1981228,27695,11,1
1981228,17878,12,0
1981228,32254,13,1
1981228,29142,14,0
1981348,11827,1,1
1981348,21573,2,1
1981348,24386,3,0
1981348,48299,4,1
1981406,42613,1,1
1981406,49683,2,1
1981406,34969,3,0
1981406,42265,4,1
1981557,26131,1,1
1981557,1215,2,1
1981557,13176,3,1
1981557,39275,4,1
1981557,25640,5,1
1981557,19261,6,1
1981557,3896,7,1
1981557,7294,8,0
1981557,7114,9,0
1981557,26620,10,1
1981557,20082,11,1
1981557,38277,12,1
1981557,7781,13,1
1981557,28399,14,1
1981557,38293,15,1
1981557,37011,16,1
1981557,14462,17,1
1981785,5212,1,1
1981785,36070,2,1
1981785,28278,3,1
1981785,33125,4,1
1981785,10132,5,1
1981785,21513,6,1
1981785,6141,7,1
1981785,25230,8,1
1981803,22825,1,1
1981803,2164,2,1
1981803,38456,3,1
1981803,44636,4,1
1981803,45007,5,1
1981803,32689,6,1
1981803,24852,7,1
1981803,18362,8,1
1981803,4920,9,1
1981803,31343,10,1
1981803,23644,11,1
1981803,29328,12,1
1981803,42265,13,1
1981803,29820,14,1
1981803,27156,15,1
1981803,14401,16,1
1981803,35561,17,1
1981803,39247,18,1
1981803,21376,19,1
1981803,33731,20,1
1981803,17706,21,0
1981803,49235,22,1
1982277,2380,1,0
1982277,9327,2,0
1982277,40396,3,1
1982277,4210,4,0
1982277,30382,5,1
1982277,16797,6,0
1982277,38159,7,1
1982277,39877,8,0
1982475,20920,1,0
1982475,17794,2,0
1982475,42701,3,0
1982475,28278,4,0
1982475,7120,5,0
1982475,20144,6,1
1982475,27104,7,0
1982475,2295,8,0
1982475,15392,9,0
1982475,37193,10,0
1982475,24390,11,1
1982475,45,12,1
1982475,47626,13,0
1982475,38400,14,0
1982475,37766,15,0
1983992,38293,1,1
1983992,14371,2,1
1984416,39279,1,0
1984416,27156,2,1
1984416,41220,3,1
1984416,26369,4,1
1984416,15290,5,1
1984416,42736,6,0
1984416,2450,7,1
1984416,24964,8,1
1984416,21903,9,1
1984416,32557,10,1
1984676,45747,1,1
1984676,39947,2,1
1984676,14947,3,1
1984676,37388,4,1
1984676,25949,5,1
1984676,29544,6,1
1984676,1463,7,1
1984676,27086,8,1
1984676,28067,9,1
1984676,25767,10,0
1984676,29092,11,1
1984676,25936,12,1
1984676,36994,13,1
1984676,26177,14,1
1984676,46852,15,1
1984676,15182,16,0
1984682,16837,1,0
1984682,18434,2,1
1984682,5363,3,1
1984682,35167,4,1
1984682,45007,5,1
1984682,21137,6,1
1984682,8277,7,1
1984682,34199,8,1
1984682,8736,9,1
1984682,15981,10,1
1984682,30776,11,1
1984682,13176,12,1
1984713,22298,1,1
1984713,47766,2,1
1984713,3599,3,1
1984713,21137,4,0
1984713,329,5,1
1984713,33527,6,1
1984713,7314,7,1
1984713,23192,8,0
1984713,23375,9,0
1984713,30391,10,0
1984713,42719,11,0
1984713,19508,12,1
1984715,35951,1,1
1984715,45364,2,1
1984715,17706,3,1
1984715,5077,4,1
1984715,17668,5,1
1984715,47209,6,1
1984715,13874,7,1
1984715,42151,8,1
1984715,1463,9,1
1984715,21137,10,1
1984715,13176,11,1
1984715,7781,12,1
1984931,12341,1,1
1984931,20940,2,1
1984931,30827,3,1
1984931,37687,4,0
1984931,35886,5,0
1984931,43352,6,1
1984931,11759,7,1
1984931,42265,8,0
1984931,35561,9,1
1984931,20019,10,0
1984931,651,11,0
1984931,30591,12,0
1984931,44172,13,0
1985702,21386,1,1
1985702,35628,2,1
1985702,47626,3,1
1985702,28008,4,0
1985702,21903,5,1
1986305,8181,1,0
1986305,44548,2,0
1986305,34969,3,0
1986305,48555,4,0
1986305,36082,5,0
1986305,37481,6,0
1986305,44027,7,1
1986413,31040,1,1
1986413,30489,2,1
1986413,33754,3,1
1986413,36070,4,1
1986601,10151,1,1
1986601,24852,2,1
1986601,42633,3,1
1986601,31960,4,1
1986601,7644,5,1
1986601,24184,6,1
1986601,6889,7,1
1986601,21333,8,1
1986601,42149,9,1
1986601,31564,10,0
1986601,26497,11,0
1986601,39993,12,0
1986601,37766,13,0
1986601,8424,14,0
1986844,34530,1,0
1986844,14477,2,0
1986844,17168,3,0
1986844,12899,4,1
1986844,33098,5,1
1986844,38768,6,1
1986844,43352,7,1
1986844,39871,8,0
1986844,6184,9,1
1986844,35886,10,0
1987010,4451,1,1
1987010,46811,2,1
1987010,43352,3,1
1987010,9076,4,1
1987010,5077,5,1
1987010,3431,6,1
1987010,5456,7,1
1987425,36724,1,1
1987425,22220,2,1
1987425,37818,3,1
1987425,10132,4,1
1987425,6193,5,1
1987425,10895,6,1
1987425,359,7,0
1987425,10729,8,1
1987425,38992,9,1
1987425,34931,10,0
1987425,18531,11,1
1987425,8555,12,1
1987425,39408,13,1
1987425,40486,14,1
1987525,30630,1,1
1987525,41349,2,1
1987525,19322,3,1
1987525,40156,4,1
1987525,29574,5,1
1987525,44389,6,1
1987525,11140,7,1
1987525,48057,8,1
1987525,4461,9,1
1987525,2086,10,0
1987525,34658,11,0
1987525,22935,12,0
1987525,22921,13,0
1987525,10011,14,0
1987525,37022,15,0
1987525,45948,16,0
1987525,42342,17,1
1987933,196,1,1
1988697,21709,1,0
1988697,35221,2,1
1988697,33318,3,0
1988697,17744,4,0
1988697,22166,5,0
1988697,19957,6,0
1988697,21240,7,1
1988697,1185,8,1
1988990,13176,1,1
1989103,31886,1,1
1989103,20063,2,1
1989360,24852,1,0
1989360,45453,2,1
1989360,9387,3,0
1989360,45066,4,0
1989360,28204,5,0
1989360,46906,6,0
1989360,12916,7,0
1989360,1416,8,0
1989360,28849,9,1
1989360,27705,10,0
1989360,22947,11,0
1989368,20940,1,1
1989368,10473,2,1
1989368,15541,3,1
1989730,28155,1,0
1989730,16275,2,0
1989730,29020,3,0
1989730,45190,4,0
1989730,18065,5,0
1989905,16135,1,1
1989905,13176,2,1
1989905,41787,3,0
1990058,5876,1,1
1990058,21137,2,1
1990058,7806,3,1
1990058,42828,4,1
1990058,18908,5,1
1990058,21938,6,1
1990058,424,7,1
1990058,33731,8,1
1990058,29987,9,0
1990058,39661,10,0
1990058,24964,11,1
1990362,39001,1,1
1990362,27477,2,1
1990362,26405,3,1
1990362,28413,4,0
1990362,39275,5,0
1990362,9839,6,0
1990586,5785,1,0
1990586,32747,2,0
1990586,11712,3,0
1990586,41950,4,0
1990586,49683,5,0
1990586,5550,6,0
1990647,36389,1,1
1990647,28985,2,1
1990647,10246,3,0
1990647,13984,4,1
1990647,47492,5,1
1990824,22509,1,1
1990824,31553,2,1
1990824,2716,3,1
1990824,33401,4,1
1990824,4799,5,1
1990824,31683,6,1
1990824,8479,7,1
1990824,15902,8,1
1991172,24852,1,0
1991335,1831,1,1
1991335,31964,2,1
1991588,13774,1,1
1991588,24838,2,1
1991588,17794,3,1
1991588,3382,4,1
1991588,28785,5,1
1991588,9006,6,1
1991588,30137,7,1
1991588,7715,8,1
1991588,4344,9,0
1992703,21641,1,1
1992703,22089,2,1
1992703,24852,3,1
1992703,28199,4,1
1992703,46245,5,0
1992703,16750,6,0
1993034,41658,1,0
1993034,40397,2,0
1993034,5808,3,0
1993034,43210,4,0
1993034,7704,5,0
1993147,29783,1,0
1993821,6287,1,1
1993821,21162,2,1
1993821,19046,3,1
1993821,18176,4,1
1993821,13176,5,1
1993821,24946,6,1
1993821,49478,7,0
1993821,20082,8,1
1993821,38277,9,1
1993821,26131,10,1
1993821,3599,11,0
1993866,3539,1,1
1993866,14168,2,0
1993866,13304,3,0
1993866,3868,4,0
1993866,24852,5,1
1993866,10957,6,1
1994188,44177,1,1
1994188,17195,2,1
1994188,28634,3,1
1994188,15221,4,1
1994188,24269,5,1
1994188,14111,6,1
1994188,22015,7,1
1994188,35385,8,1
1994188,24629,9,1
1994188,6912,10,1
1994188,43565,11,1
1994314,24043,1,0
1994314,24852,2,1
1994314,12384,3,1
1994314,9058,4,1
1994314,37818,5,1
1994314,16797,6,1
1994314,2611,7,1
1994314,49215,8,0
1994314,14403,9,0
1994527,17281,1,1
1994527,21903,2,1
1994527,17794,3,1
1994527,3382,4,1
1994527,4605,5,1
1994527,6774,6,1
1994527,27104,7,1
1994527,12703,8,1
1994527,27521,9,1
1994527,48775,10,1
1994557,21903,1,1
1994557,43352,2,1
1994802,2102,1,1
1994802,32330,2,1
1994802,13535,3,1
1994802,24924,4,1
1994802,46686,5,1
1994802,11009,6,1
1994802,19204,7,1
1994802,22474,8,1
1994802,13870,9,0
1994802,31564,10,0
1994802,48579,11,0
1994802,43205,12,1
1994802,20534,13,1
1994802,40731,14,1
1994802,11460,15,1
1994802,13636,16,1
1994802,15305,17,0
1994802,673,18,0
1994802,15485,19,0
1995181,19294,1,0
1995181,31154,2,1
1995181,41131,3,0
1995181,4210,4,1
1995181,25807,5,0
1996095,21462,1,1
1996095,45188,2,1
1996095,21293,3,1
1996095,31958,4,1
1996095,43252,5,1
1996095,12909,6,1
1996095,6448,7,1
1996304,24799,1,1
1996304,28204,2,1
1996304,24852,3,1
1996304,13646,4,1
1996304,39993,5,1
1996304,311,6,1
1996304,21288,7,1
1996304,26629,8,1
1996304,40604,9,1
1996304,19019,10,1
1996304,46906,11,1
1996304,4945,12,1
1996304,16797,13,1
1996304,17878,14,1
1996304,12324,15,1
1996342,38768,1,1
1996342,37036,2,1
1996342,980,3,1
1996342,20032,4,1
1996342,43295,5,0
1996342,45190,6,0
1996342,21883,7,0
1996342,18988,8,1
1996342,12086,9,0
1996342,1142,10,0
1996342,2120,11,0
1996342,43298,12,0
1996342,48205,13,0
1996342,43772,14,0
1996342,27240,15,1
1996384,4792,1,1
1996384,17794,2,1
1996384,8021,3,1
1996384,23457,4,1
1996384,17807,5,1
1996384,22278,6,0
1996384,48086,7,0
1996465,260,1,0
1996465,29307,2,0
1996465,34407,3,0
1996465,48183,4,0
1996465,32727,5,0
1996465,20955,6,0
1996465,31553,7,0
1996465,37250,8,0
1996465,45351,9,0
1996465,49474,10,0
1996715,33198,1,1
1996715,13176,2,1
1996715,32227,3,1
1996715,10167,4,1
1996715,36878,5,1
1996715,18362,6,1
1996715,18811,7,1
1996715,2102,8,1
1996715,2966,9,1
1996715,3265,10,1
1996715,15290,11,1
1996715,27925,12,1
1996715,33825,13,1
1996715,19057,14,1
1996715,43961,15,1
1996715,22164,16,1
1996715,38164,17,1
1996715,47017,18,0
1997087,21137,1,1
1997087,13176,2,1
1997087,6474,3,0
1997087,44116,4,0
1997087,38159,5,0
1997087,38777,6,1
1997087,19057,7,0
1997333,47209,1,1
1997333,22825,2,1
1997333,5699,3,1
1997333,21137,4,0
1997333,16291,5,0
1997333,45613,6,0
1997333,27695,7,0
1997333,5550,8,0
1997333,33575,9,0
1997333,5451,10,0
1997589,25640,1,1
1997589,39794,2,1
1997589,38192,3,0
1997589,5114,4,0
1997589,14211,5,0
1997589,34134,6,0
1997589,13249,7,1
1997589,1364,8,0
1997589,14778,9,0
1997589,25197,10,1
1997589,36746,11,1
1997589,44098,12,0
1997589,44116,13,0
1997589,20082,14,1
1997589,43920,15,0
1997797,27845,1,1
1997797,46906,2,1
1997797,33279,3,0
1997797,11782,4,0
1997797,6104,5,0
1997797,23516,6,0
1997841,12606,1,1
1997841,8436,2,1
1998452,23248,1,0
1998452,14403,2,1
1998452,9838,3,1
1998452,1935,4,1
1998452,48004,5,1
1998896,196,1,1
1998896,15680,2,0
1998896,13032,3,1
1998896,39863,4,1
1998896,6901,5,1
1998896,8553,6,0
1998896,116,7,1
1998896,31953,8,1
1998896,40199,9,1
1998903,46575,1,0
1998903,40396,2,0
1998903,21903,3,0
1998903,8518,4,0
1998903,26209,5,0
1998903,5212,6,0
1998903,45,7,0
1998903,4451,8,0
1999382,21616,1,1
1999382,4614,2,0
1999382,47044,3,0
1999382,37774,4,0
1999382,10132,5,0
1999382,24521,6,1
1999382,11819,7,1
1999382,33587,8,0
2000429,1918,1,1
2000429,24852,2,1
2000429,28204,3,1
2000429,13944,4,1
2000840,8197,1,1
2000840,12252,2,1
2000891,6348,1,1
2000891,49131,2,1
2000891,5746,3,1
2000891,47788,4,0
2000891,2480,5,0
2000891,18811,6,1
2000891,8138,7,0
2000891,39452,8,1
2000891,8012,9,0
2001207,48679,1,1
2001207,28985,2,1
2001207,30391,3,1
2001207,13758,4,0
2001207,16896,5,0
2001207,37067,6,1
2002185,19057,1,1
2002185,13176,2,1
2002297,29432,1,1
2002297,9449,2,1
2002297,30169,3,1
2002297,22385,4,0
2002297,33198,5,1
2002297,22643,6,0
2002297,1471,7,0
2002297,45066,8,0
2002297,15860,9,0
2002385,4210,1,1
2002385,6647,2,1
2002385,24852,3,1
2002385,6884,4,1
2002385,40261,5,0
2002385,43263,6,0
2002385,21938,7,1
2002385,23979,8,0
2002385,33548,9,0
2002385,44156,10,0
2002414,33548,1,1
2002653,13166,1,1
2002653,16223,2,1
2002653,7837,3,1
2002653,5077,4,1
2002653,36772,5,0
2002653,14778,6,1
2002653,10049,7,1
2002653,48004,8,0
2002653,42732,9,0
2002653,35921,10,0
2002653,33508,11,0
2002653,28836,12,0
2002658,23229,1,0
2002658,5023,2,0
2002658,38948,3,1
2002658,31847,4,1
2002658,4756,5,1
2002658,6128,6,0
2002825,49267,1,0
2002825,46667,2,1
2002825,27521,3,1
2002825,6778,4,1
2003075,27730,1,1
2003075,9076,2,1
2003075,34012,3,1
2003075,33682,4,1
2003075,13176,5,0
2003075,9387,6,1
2003075,21553,7,1
2003075,47626,8,1
2003075,39719,9,1
2003075,26922,10,0
2003075,26604,11,1
2003075,10151,12,1
2003075,23729,13,1
2003075,21573,14,0
2003075,13129,15,0
2003075,43858,16,0
2003075,16965,17,1
2003075,18792,18,1
2003075,26839,19,0
2003075,18840,20,0
2003075,43472,21,0
2003075,38562,22,1
2003134,28335,1,1
2003134,47681,2,1
2003134,17341,3,1
2003134,35762,4,1
2003134,4941,5,1
2003134,36307,6,1
2003134,7837,7,1
2003134,46551,8,1
2003134,40313,9,0
2003246,24964,1,1
2003246,29662,2,0
2003246,22935,3,0
2003246,13510,4,0
2003246,7806,5,0
2003246,17795,6,0
2003246,99,7,0
2003246,7751,8,0
2003298,24852,1,1
2003298,45603,2,1
2003298,22935,3,1
2003298,31343,4,1
2003298,46106,5,0
2003298,12686,6,0
2003298,12592,7,0
2003298,34584,8,0
2003298,2228,9,0
2003298,27966,10,0
2003298,27845,11,1
2003298,47780,12,0
2003298,25659,13,0
2003298,37250,14,0
2003298,890,15,0
2003298,30480,16,0
2003298,44570,17,0
2003298,5130,18,0
2003298,21405,19,1
2003298,26209,20,1
2003298,38456,21,0
2003298,42265,22,0
2003298,6104,23,0
2003423,47209,1,1
2003423,46979,2,1
2003423,14874,3,1
2003423,21903,4,1
2003423,45200,5,1
2003423,9839,6,1
2003423,44683,7,1
2003423,26842,8,1
2004003,38288,1,0
2004003,46989,2,0
2004003,41990,3,0
2004003,33741,4,0
2004003,3397,5,0
2004003,2846,6,0
2004003,33000,7,0
2004003,27360,8,0
2004003,49037,9,0
2004003,28299,10,0
2004015,31311,1,0
2004015,13866,2,0
2004015,25316,3,0
2004015,22617,4,0
2004015,31102,5,1
2004015,5450,6,0
2004015,18019,7,0
2004015,46811,8,0
2004164,19348,1,1
2004164,34355,2,0
2004164,26767,3,0
2004164,7140,4,1
2004164,2830,5,1
2004164,35505,6,1
2004629,39719,1,1
2004629,23729,2,1
2004629,11826,3,1
2004631,10831,1,1
2004631,13176,2,1
2004631,27966,3,1
2004631,9595,4,1
2004631,27845,5,1
2004631,117,6,1
2004631,24838,7,0
2004631,5134,8,1
2004631,39275,9,1
2004631,45007,10,0
2004631,32192,11,0
2004711,35504,1,0
2004711,8277,2,0
2004711,23054,3,0
2004711,28199,4,0
2004711,21137,5,0
2004711,49235,6,0
2004721,27104,1,0
2004721,22935,2,0
2004721,1025,3,0
2004721,2314,4,1
2004721,46979,5,1
2004721,49235,6,1
2004721,24964,7,1
2004721,10798,8,1
2004721,33401,9,1
2004721,16759,10,1
2004721,12419,11,1
2004721,39812,12,1
2004762,8954,1,1
2004762,5097,2,0
2004762,703,3,0
2004762,46939,4,0
2004762,4565,5,0
2004762,39397,6,0
2004762,28454,7,0
2004762,11294,8,0
2004762,37793,9,0
2004762,19462,10,0
2004825,2748,1,1
2004825,24852,2,1
2004825,47912,3,1
2004825,26131,4,1
2004825,7628,5,1
2004825,37646,6,1
2004825,43352,7,1
2004825,28782,8,1
2004825,9339,9,1
2004825,24184,10,1
2004825,21903,11,0
2004825,30016,12,1
2004830,27294,1,1
2004830,24874,2,1
2004830,8501,3,1
2004830,26924,4,0
2004830,33391,5,1
2004830,10599,6,0
2004830,46245,7,1
2004830,32455,8,1
2004830,47559,9,1
2004830,47990,10,0
2004830,1485,11,1
2004830,11689,12,1
2004830,11277,13,1
2004830,2050,14,0
2004830,41963,15,0
2004830,42987,16,0
2004830,40709,17,1
2004830,10240,18,0
2004830,25952,19,0
2004830,47866,20,0
2004830,47141,21,1
2004830,36691,22,0
2004830,44632,23,1
2004830,35221,24,1
2004830,37238,25,1
2004830,42534,26,1
2004830,28956,27,1
2004830,36372,28,1
2004830,35737,29,0
2004830,34886,30,1
2004830,17341,31,1
2004830,28515,32,1
2004830,35458,33,1
2004830,19915,34,1
2004830,10034,35,0
2004830,40310,36,1
2004830,35761,37,1
2004830,43295,38,1
2004830,27086,39,0
2004830,25931,40,1
2004830,6473,41,1
2004830,13176,42,1
2004830,47209,43,1
2004830,37646,44,1
2004830,47759,45,1
2004830,38456,46,1
2004830,44085,47,1
2004869,27845,1,1
2004869,32940,2,1
2004869,39993,3,0
2004869,14992,4,0
2004869,21949,5,1
2004869,39812,6,0
2004888,30668,1,1
2004888,46475,2,1
2004888,17344,3,1
2004888,16754,4,1
2004888,6705,5,0
2004888,23296,6,1
2004888,33548,7,1
2004888,11512,8,0
2005065,27966,1,1
2005065,47209,2,1
2005065,2326,3,1
2005065,49439,4,1
2005065,16846,5,1
2005065,4809,6,1
2005065,38889,7,1
2005065,39275,8,1
2005065,8479,9,1
2005065,16797,10,1
2005065,21137,11,1
2005065,37754,12,1
2005065,15995,13,1
2005065,24964,14,1
2005065,42110,15,1
2005141,7485,1,1
2005141,3840,2,0
2005141,38061,3,0
2005141,11819,4,1
2005141,6210,5,1
2005141,8277,6,1
2005141,11712,7,1
2005141,47209,8,1
2005141,10288,9,1
2005141,23737,10,1
2005141,24721,11,1
2005141,44910,12,1
2005141,40706,13,0
2005141,30391,14,1
2005152,329,1,1
2005152,44632,2,1
2005152,30489,3,1
2005152,2855,4,0
2005152,17794,5,1
2005152,36339,6,1
2005152,26604,7,0
2005152,20580,8,0
2005152,23634,9,0
2005152,29987,10,1
2005174,15130,1,0
2005174,24852,2,0
2005174,26055,3,0
2005174,33129,4,1
2005510,34197,1,1
2005510,21137,2,1
2005510,49215,3,1
2005510,41665,4,1
2005510,41950,5,0
2005510,22993,6,0
2005510,44275,7,0
2005510,2326,8,1
2005510,21903,9,1
2005510,4781,10,0
2005510,3896,11,0
2005872,12409,1,0
2005872,48204,2,0
2005872,35821,3,0
2005872,42768,4,0
2005872,27156,5,0
2005872,14870,6,0
2005872,9808,7,0
2005872,30489,8,0
2005872,43352,9,0
2005872,47766,10,0
2005872,21903,11,1
2005872,43961,12,0
2005872,49683,13,0
2005872,14992,14,0
2005872,28985,15,0
2005872,28204,16,0
2005872,24852,17,0
2005872,39275,18,0
2005872,46906,19,0
2005872,47626,20,1
2005872,21137,21,1
2005872,15008,22,0
2006032,41625,1,1
2006032,28632,2,1
2006032,42495,3,1
2006032,22699,4,0
2006032,48645,5,1
2006032,8590,6,1
2006032,19960,7,1
2006032,34083,8,1
2006032,8536,9,0
2006032,35234,10,1
2006032,3847,11,1
2006032,2232,12,1
2006032,27196,13,1
2006032,47626,14,1
2006032,40706,15,1
2006032,45656,16,1
2006032,38288,17,1
2006032,19003,18,0
2006032,26209,19,0
2006032,42460,20,0
2006032,15923,21,1
2006032,3529,22,1
2006032,34407,23,0
2006032,46630,24,0
2006032,33091,25,0
2006032,16797,26,0
2006032,4317,27,0
2006032,27796,28,0
2007002,41711,1,1
2007002,27086,2,1
2007002,4565,3,1
2007002,47141,4,1
2007002,10500,5,1
2007002,17003,6,0
2007002,11996,7,0
2007133,48086,1,1
2007133,3599,2,1
2007133,11481,3,1
2007133,30233,4,1
2007133,40467,5,1
2007133,5652,6,1
2007133,18433,7,1
2007133,13176,8,1
2007133,14870,9,1
2007133,21903,10,1
2007133,8436,11,1
2007133,39040,12,1
2007133,42828,13,1
2007133,14764,14,1
2007133,25890,15,1
2007133,37687,16,1
2007133,38293,17,1
2007133,2450,18,1
2007133,47943,19,1
2007604,5077,1,0
2007604,2537,2,0
2007604,33653,3,1
2007604,30480,4,1
2007691,38689,1,0
2007691,4796,2,1
2007691,21903,3,1
2007691,21938,4,1
2007691,24184,5,0
2007691,48140,6,1
2007691,24852,7,1
2007691,18531,8,1
2007691,5550,9,1
2007691,27086,10,1
2007691,46802,11,0
2007691,10112,12,1
2007691,23339,13,0
2007691,33754,14,1
2007691,39408,15,0
2007691,16797,16,0
2007691,22825,17,0
2008127,42803,1,1
2008127,13176,2,1
2008127,21288,3,1
2008127,5258,4,1
2008127,38928,5,1
2008127,30633,6,1
2008990,19348,1,0
2008990,5612,2,0
2008990,46611,3,0
2008990,2078,4,0
2008990,36867,5,0
2008990,29117,6,0
2008990,48246,7,0
2008990,34969,8,0
2008990,19155,9,0
2008990,30489,10,0
2008990,33257,11,0
2008990,36149,12,0
2009729,16913,1,1
2009729,45066,2,1
2009729,8859,3,1
2009729,34429,4,1
2009729,3098,5,1
2009729,26209,6,1
2009729,16182,7,1
2009767,27294,1,1
2009767,24874,2,1
2009767,24658,3,0
2009767,28449,4,0
2009767,47866,5,1
2009767,46245,6,1
2009767,47559,7,1
2009767,31942,8,0
2009767,38656,9,0
2009767,6069,10,1
2009767,19951,11,0
2009767,10180,12,0
2009767,594,13,0
2009767,31964,14,0
2009767,37238,15,1
2009767,20682,16,1
2009767,28515,17,1
2009767,32478,18,1
2009767,30391,19,1
2009767,34227,20,0
2009767,25931,21,1
2009767,8174,22,1
2009767,24852,23,1
2009767,48825,24,0
2009767,18990,25,0
2009767,8277,26,0
2010241,38948,1,1
2010241,43631,2,0
2010241,16234,3,1
2010241,24852,4,1
2010256,39928,1,1
2010256,24852,2,1
2010256,16611,3,0
2010256,45066,4,0
2010256,29487,5,1
2010256,4367,6,0
2010256,32035,7,1
2010256,7539,8,0
2010256,31510,9,0
2010256,3849,10,0
2010256,35108,11,1
2010256,29700,12,1
2010256,12896,13,1
2010256,2295,14,1
2010256,21903,15,1
2010256,42445,16,1
2010256,38456,17,1
2010256,32734,18,0
2010256,49683,19,1
2010256,19895,20,0
2010256,21417,21,0
2010518,27845,1,1
2010518,26165,2,1
2010518,20327,3,1
2010518,45007,4,1
2010518,45013,5,0
2010518,45977,6,1
2010518,49235,7,1
2010518,4600,8,1
2010518,49683,9,0
2010518,25005,10,0
2010518,890,11,0
2010895,8518,1,1
2010895,21903,2,0
2010895,8424,3,0
2010895,27521,4,0
2010895,21137,5,1
2010895,24852,6,1
2010895,34786,7,0
2010895,35951,8,1
2010895,38273,9,0
2010895,14594,10,0
2010895,4799,11,0
2011443,8424,1,1
2011443,24852,2,1
2011443,48747,3,1
2011575,47185,1,1
2011575,33198,2,1
2011575,25554,3,1
2011575,20938,4,1
2011575,28299,5,1
2011575,45930,6,1
